Date,spend_acf,spend_aer,spend_all,spend_apg,spend_grf,spend_hcs,spend_tws,spend_all_inchigh,spend_all_inclow,spend_all_incmiddle
2020-06-23,-0.39399999999999996,-0.48200000000000004,-0.109,-0.204,0.256,-0.19699999999999998,-0.48,-0.0935,-0.188,-0.11199999999999999
2020-06-23,-0.46299999999999997,-0.726,0.0138,0.16699999999999998,0.161,-0.629,-0.444,0.105,-0.363,0.009909999999999999
2020-06-23,-0.39899999999999997,-0.62,-0.0892,-0.127,0.128,-0.28600000000000003,-0.534,-0.149,0.0571,-0.0755
2020-06-23,-0.506,-0.634,-0.13699999999999998,-0.32799999999999996,0.10400000000000001,0.0532,-0.504,-0.18600000000000003,-0.11,-0.0931
2020-06-23,-0.20199999999999999,-0.562,0.0521,0.27,0.168,-0.284,-0.39,-0.0898,0.0321,0.0675
2020-06-23,-0.442,-0.508,-0.071,-0.0476,0.151,-0.519,-0.498,-0.11199999999999999,-0.147,-0.0584
2020-06-23,-0.335,-0.0181,-0.0427,-0.188,0.12,-0.377,-0.496,-0.10400000000000001,-0.0218,-0.0317
2020-06-24,-0.24100000000000002,-0.469,-0.00921,-0.0288,0.11699999999999999,-0.226,-0.429,-0.0904,0.0423,-0.0352
2020-06-24,-0.25,-0.5770000000000001,-0.15,-0.0563,0.00796,-0.436,-0.562,-0.191,-0.0149,-0.0738
2020-06-24,-0.373,-0.614,-0.0794,-0.136,0.11599999999999999,-0.544,-0.48200000000000004,-0.0945,-0.1,-0.0657
2020-06-24,-0.273,-0.45299999999999996,0.0462,0.192,0.168,-0.0758,-0.521,-0.0307,0.0455,0.0521
2020-06-24,-0.509,-0.637,-0.18,-0.31,0.175,-0.237,-0.5710000000000001,-0.191,-0.168,-0.162
2020-06-24,-0.466,-0.519,-0.128,-0.182,0.0885,-0.18,-0.5589999999999999,-0.141,-0.0832,-0.12300000000000001
2020-06-24,-0.5529999999999999,-0.557,-0.18899999999999997,-0.168,0.14800000000000002,-0.341,-0.66,-0.20199999999999999,-0.156,-0.175
2020-06-24,-0.599,-0.9109999999999999,-0.20800000000000002,-0.248,0.0488,-0.244,-0.585,-0.23399999999999999,-0.11699999999999999,-0.2
2020-06-24,-0.613,-0.6729999999999999,-0.37,-0.319,0.0295,-0.21,-0.779,-0.358,-0.48100000000000004,-0.42100000000000004
2020-06-24,-0.304,-0.568,-0.069,-0.0542,0.113,-0.27699999999999997,-0.498,-0.105,-0.0263,-0.0777
2020-06-24,-0.27699999999999997,-0.423,-0.0603,-0.0363,0.127,-0.217,-0.503,-0.11599999999999999,0.0294,-0.0635
2020-06-24,-0.293,-0.574,-0.00173,0.065,0.196,-0.0364,-0.457,-0.00942,0.0543,0.00043
2020-06-24,-0.22899999999999998,-0.442,-0.00865,0.0277,0.155,-0.35200000000000004,-0.387,-0.187,-0.0016600000000000002,-0.00496
2020-06-24,-0.39399999999999996,-0.535,-0.0844,-0.0376,0.133,-0.307,-0.51,-0.185,-0.019,-0.0468
2020-06-24,-0.304,-0.6659999999999999,0.0163,-0.0272,0.13699999999999998,-0.506,-0.442,0.0688,0.07,-0.0372
2020-06-24,-0.495,-0.6859999999999999,-0.147,-0.201,-0.087,-0.125,-0.537,-0.188,-0.098,-0.159
2020-06-24,-0.332,-0.59,-0.036000000000000004,0.109,0.102,-0.435,-0.512,-0.0469,-0.0704,-0.0289
2020-06-24,-0.19899999999999998,-0.47700000000000004,0.03,0.127,0.12300000000000001,-0.22899999999999998,-0.43700000000000006,-0.0362,0.0398,0.031
2020-06-24,-0.20800000000000002,-0.426,-0.0377,0.049,0.0732,0.0746,-0.442,-0.0751,-0.0149,-0.0429
2020-06-24,-0.213,-0.39399999999999996,0.0542,0.35100000000000003,0.0995,-0.18,-0.40299999999999997,0.0206,0.11900000000000001,0.0358
2020-06-24,-0.426,-0.715,-0.14300000000000002,-0.10300000000000001,0.114,-0.439,-0.58,-0.19699999999999998,0.0656,-0.0942
2020-06-24,-0.41100000000000003,-0.429,-0.0312,0.0416,0.19399999999999998,-0.298,-0.556,-0.019,-0.193,-0.0555
2020-06-24,-0.214,-0.319,0.0575,0.201,0.179,-0.151,-0.405,-0.0106,0.10800000000000001,0.0418
2020-06-24,-0.46799999999999997,-0.366,-0.0691,-0.111,0.168,-0.259,-0.521,-0.0869,-0.0249,-0.0559
2020-06-24,-0.301,-0.5329999999999999,-0.0539,0.0924,0.0819,0.000395,-0.46799999999999997,-0.16899999999999998,-0.0341,-0.0826
2020-06-24,-0.301,-0.6709999999999999,0.0030399999999999997,0.0186,0.23,-0.18600000000000003,-0.465,-0.0819,0.00372,0.048
2020-06-24,-0.53,-0.703,-0.185,-0.0718,0.0779,-0.687,-0.5,-0.5,-0.129,-0.172
2020-06-24,-0.371,-0.601,-0.105,-0.0338,0.0906,-0.0815,-0.557,-0.138,-0.0601,-0.0965
2020-06-24,-0.36,-0.6629999999999999,-0.126,-0.106,0.193,-0.42200000000000004,-0.47100000000000003,-0.134,-0.11,-0.134
2020-06-24,-0.35700000000000004,-0.312,-0.0442,-0.021,0.135,-0.604,-0.483,-0.0931,-0.285,0.0128
2020-06-24,-0.36,-0.381,-0.0181,-0.0276,0.212,-0.0224,-0.51,-0.0464,-0.0010199999999999999,0.0259
2020-06-24,-0.568,-0.77,-0.151,-0.14400000000000002,0.162,-0.258,-0.653,-0.134,-0.185,-0.146
2020-06-24,-0.429,-0.629,-0.0873,-0.16,0.179,-0.312,-0.506,-0.141,-0.0375,-0.0411
2020-06-24,-0.447,-0.568,-0.11800000000000001,-0.11800000000000001,0.102,-0.33399999999999996,-0.547,-0.157,-0.10300000000000001,-0.125
2020-06-24,-0.22899999999999998,-0.534,-0.0374,-0.000312,0.121,-0.34,-0.451,-0.0819,0.0183,-0.0293
2020-06-24,-0.266,-0.607,-0.00677,0.168,0.184,-0.0693,-0.496,-0.18600000000000003,0.0517,9.58e-05
2020-06-24,-0.22,-0.449,0.0051600000000000005,0.0556,0.0894,-0.485,-0.413,-0.0457,0.00395,0.0077
2020-06-24,-0.48,-0.5920000000000001,-0.14300000000000002,-0.16399999999999998,0.134,-0.35700000000000004,-0.523,-0.172,-0.107,-0.142
2020-06-24,-0.35100000000000003,-0.534,-0.0333,0.0335,0.17600000000000002,-0.22399999999999998,-0.446,-0.128,0.155,-0.0155
2020-06-24,-0.485,-0.7809999999999999,-0.13,-0.127,0.0377,-0.5,-0.47,-0.0977,-0.17300000000000001,-0.109
2020-06-24,-0.28,-0.562,-0.0261,0.0261,0.132,-0.185,-0.462,-0.081,0.00358,-0.0235
2020-06-24,-0.43,-0.637,-0.111,-0.0363,0.0837,-0.474,-0.47,-0.0752,-0.193,-0.12
2020-06-24,-0.243,-0.539,0.0368,0.0825,0.207,-0.187,-0.45399999999999996,-0.11599999999999999,0.0999,-0.016
2020-06-24,-0.35700000000000004,-0.611,-0.13,-0.159,0.0429,-0.25,-0.532,-0.14800000000000002,-0.0552,-0.149
2020-06-24,-0.39899999999999997,-0.525,-0.11800000000000001,-0.221,0.231,-0.17300000000000001,-0.49700000000000005,-0.11199999999999999,-0.188,-0.115
2020-06-24,-0.485,-0.6970000000000001,0.0007700000000000001,0.183,0.13699999999999998,-0.659,-0.447,0.0766,-0.342,0.0028399999999999996
2020-06-24,-0.39399999999999996,-0.581,-0.0906,-0.132,0.122,-0.252,-0.539,-0.14800000000000002,0.0508,-0.0804
2020-06-24,-0.506,-0.648,-0.15,-0.34,0.10099999999999999,-0.0417,-0.514,-0.191,-0.14400000000000002,-0.11199999999999999
2020-06-24,-0.226,-0.569,0.0445,0.28300000000000003,0.156,-0.132,-0.38799999999999996,-0.0813,0.0308,0.0543
2020-06-24,-0.451,-0.48200000000000004,-0.0844,-0.0788,0.122,-0.557,-0.522,-0.13,-0.125,-0.0726
2020-06-24,-0.325,0.105,-0.0472,-0.179,0.109,-0.435,-0.47100000000000003,-0.0672,-0.0587,-0.0435
2020-06-25,-0.264,-0.485,-0.0442,-0.0407,0.0522,-0.217,-0.467,-0.122,-0.0059299999999999995,-0.0638
2020-06-25,-0.284,-0.642,-0.141,-0.0954,0.0161,-0.23399999999999999,-0.444,-0.161,-0.0409,-0.0721
2020-06-25,-0.423,-0.613,-0.102,-0.146,0.0846,-0.47700000000000004,-0.561,-0.109,-0.13699999999999998,-0.0865
2020-06-25,-0.28300000000000003,-0.456,0.0216,0.14800000000000002,0.122,-0.17,-0.536,-0.13699999999999998,0.0215,0.028999999999999998
2020-06-25,-0.513,-0.62,-0.19,-0.317,0.161,-0.23199999999999998,-0.589,-0.2,-0.179,-0.177
2020-06-25,-0.474,-0.534,-0.141,-0.18100000000000002,0.0761,-0.187,-0.57,-0.14800000000000002,-0.0974,-0.139
2020-06-25,-0.551,-0.623,-0.20199999999999999,-0.19399999999999998,0.113,-0.44299999999999995,-0.643,-0.21600000000000003,-0.15,-0.184
2020-06-25,-0.555,-0.8440000000000001,-0.222,-0.271,0.0245,-0.41600000000000004,-0.604,-0.21899999999999997,-0.109,-0.226
2020-06-25,-0.603,-0.7709999999999999,-0.359,-0.36,0.0033200000000000005,-0.127,-0.716,-0.336,-0.493,-0.43799999999999994
2020-06-25,-0.317,-0.573,-0.0857,-0.0813,0.0879,-0.377,-0.507,-0.12,-0.0444,-0.0936
2020-06-25,-0.29,-0.44799999999999995,-0.0822,-0.0619,0.10300000000000001,-0.324,-0.527,-0.142,0.00633,-0.0818
2020-06-25,-0.337,-0.6920000000000001,-0.0529,0.000134,0.12,0.13,-0.496,-0.0736,0.0326,-0.0356
2020-06-25,-0.248,-0.48200000000000004,-0.0395,0.0216,0.115,-0.514,-0.426,-0.096,-0.0197,-0.0459
2020-06-25,-0.415,-0.56,-0.11199999999999999,-0.0733,0.0904,-0.505,-0.518,-0.221,-0.0409,-0.0712
2020-06-25,-0.32,-0.6890000000000001,-0.00105,-0.0529,0.0992,-0.507,-0.465,0.0368,0.048,-0.0532
2020-06-25,-0.496,-0.6809999999999999,-0.159,-0.204,-0.10800000000000001,-0.247,-0.525,-0.21100000000000002,-0.14800000000000002,-0.159
2020-06-25,-0.33799999999999997,-0.521,-0.0707,0.0614,0.0763,-0.33299999999999996,-0.545,-0.0869,-0.114,-0.0524
2020-06-25,-0.23,-0.45799999999999996,0.00946,0.095,0.09699999999999999,-0.19699999999999998,-0.429,0.00936,0.00216,0.0109
2020-06-25,-0.228,-0.546,-0.0598,0.0329,0.0622,-0.0674,-0.44299999999999995,-0.0907,-0.022000000000000002,-0.0688
2020-06-25,-0.228,-0.396,0.0326,0.311,0.0644,-0.0204,-0.415,-0.00364,0.0936,0.0128
2020-06-25,-0.447,-0.645,-0.165,-0.131,0.0756,-0.446,-0.602,-0.21600000000000003,0.0353,-0.125
2020-06-25,-0.43200000000000005,-0.45799999999999996,-0.0478,0.00316,0.16899999999999998,-0.20199999999999999,-0.5539999999999999,-0.0413,-0.17600000000000002,-0.0559
2020-06-25,-0.213,-0.35600000000000004,0.0452,0.18899999999999997,0.142,-0.326,-0.425,-0.0338,0.0852,0.0396
2020-06-25,-0.46299999999999997,-0.385,-0.0831,-0.11900000000000001,0.152,-0.303,-0.544,-0.102,-0.0497,-0.0698
2020-06-25,-0.33899999999999997,-0.55,-0.0796,0.09699999999999999,0.0398,-0.0221,-0.486,-0.11900000000000001,-0.0603,-0.11900000000000001
2020-06-25,-0.33899999999999997,-0.635,-0.0063100000000000005,-0.018000000000000002,0.17800000000000002,-0.267,-0.49,-0.113,-0.0279,0.0446
2020-06-25,-0.47700000000000004,-0.614,-0.21,-0.0522,0.048,-0.6759999999999999,-0.539,-0.33,-0.177,-0.16399999999999998
2020-06-25,-0.358,-0.591,-0.107,-0.0263,0.0828,-0.225,-0.5670000000000001,-0.14,-0.0706,-0.0966
2020-06-25,-0.366,-0.643,-0.135,-0.105,0.18,-0.264,-0.522,-0.141,-0.12300000000000001,-0.14300000000000002
2020-06-25,-0.363,-0.43200000000000005,-0.0574,-0.0176,0.0935,-0.53,-0.46399999999999997,-0.107,-0.386,0.00755
2020-06-25,-0.373,-0.375,-0.0302,-0.0419,0.183,-0.106,-0.529,-0.0572,-0.0205,0.0105
2020-06-25,-0.557,-0.664,-0.157,-0.156,0.132,-0.207,-0.583,-0.134,-0.20800000000000002,-0.145
2020-06-25,-0.45299999999999996,-0.593,-0.11199999999999999,-0.19,0.135,-0.316,-0.521,-0.16399999999999998,-0.0581,-0.0669
2020-06-25,-0.445,-0.596,-0.125,-0.124,0.0986,-0.207,-0.563,-0.162,-0.106,-0.132
2020-06-25,-0.22899999999999998,-0.539,-0.0438,-0.0211,0.10300000000000001,-0.314,-0.45799999999999996,-0.0839,0.015,-0.0387
2020-06-25,-0.28600000000000003,-0.615,-0.0246,0.11199999999999999,0.14800000000000002,-0.242,-0.49700000000000005,-0.193,0.0409,-0.019
2020-06-25,-0.218,-0.401,-0.0124,0.055,0.0687,-0.48200000000000004,-0.426,-0.0447,0.00039,-0.0221
2020-06-25,-0.499,-0.616,-0.158,-0.158,0.13,-0.309,-0.569,-0.188,-0.13,-0.157
2020-06-25,-0.35600000000000004,-0.47,-0.0535,0.0069700000000000005,0.132,-0.213,-0.465,-0.14300000000000002,0.125,-0.0372
2020-06-25,-0.5579999999999999,-0.753,-0.185,-0.129,0.0116,-0.406,-0.527,-0.168,-0.209,-0.171
2020-06-25,-0.287,-0.5429999999999999,-0.0401,0.00558,0.109,-0.18899999999999997,-0.474,-0.107,-0.0054600000000000004,-0.037000000000000005
2020-06-25,-0.456,-0.603,-0.126,-7.85e-05,0.0806,-0.27899999999999997,-0.493,-0.0753,-0.22,-0.138
2020-06-25,-0.252,-0.5429999999999999,0.0186,0.0544,0.18100000000000002,-0.261,-0.466,-0.13699999999999998,0.0825,-0.0359
2020-06-25,-0.365,-0.602,-0.14300000000000002,-0.17600000000000002,0.0241,-0.235,-0.5429999999999999,-0.165,-0.0769,-0.158
2020-06-25,-0.39799999999999996,-0.512,-0.122,-0.201,0.226,-0.184,-0.523,-0.12,-0.182,-0.121
2020-06-25,-0.474,-0.726,-0.0337,0.15,0.0902,-0.649,-0.478,0.0192,-0.3,-0.0351
2020-06-25,-0.397,-0.5660000000000001,-0.10099999999999999,-0.135,0.1,-0.215,-0.5579999999999999,-0.16699999999999998,0.0446,-0.0864
2020-06-25,-0.507,-0.6509999999999999,-0.156,-0.34,0.0984,-0.10300000000000001,-0.527,-0.209,-0.126,-0.109
2020-06-25,-0.24,-0.505,0.0312,0.258,0.13,0.0809,-0.396,-0.0207,0.0155,0.0352
2020-06-25,-0.47100000000000003,-0.488,-0.106,-0.0974,0.0863,-0.621,-0.532,-0.163,-0.151,-0.0916
2020-06-25,-0.318,-0.10800000000000001,-0.0547,-0.175,0.109,-0.139,-0.48100000000000004,-0.0267,-0.0497,-0.0592
2020-06-26,-0.28,-0.518,-0.0638,-0.0492,0.0274,-0.23199999999999998,-0.46799999999999997,-0.141,-0.0317,-0.0742
2020-06-26,-0.31,-0.7609999999999999,-0.16899999999999998,-0.0835,0.0007599999999999999,-0.34299999999999997,-0.5589999999999999,-0.192,-0.0464,-0.105
2020-06-26,-0.45299999999999996,-0.623,-0.121,-0.174,0.0403,-0.386,-0.56,-0.132,-0.155,-0.10300000000000001
2020-06-26,-0.282,-0.47100000000000003,0.00758,0.10099999999999999,0.0935,-0.14400000000000002,-0.5329999999999999,-0.127,0.00895,0.0106
2020-06-26,-0.512,-0.632,-0.195,-0.314,0.142,-0.23,-0.575,-0.203,-0.192,-0.183
2020-06-26,-0.47200000000000003,-0.54,-0.151,-0.19399999999999998,0.0585,-0.21600000000000003,-0.5660000000000001,-0.154,-0.106,-0.155
2020-06-26,-0.561,-0.6659999999999999,-0.213,-0.221,0.0945,-0.37,-0.6409999999999999,-0.23,-0.157,-0.192
2020-06-26,-0.537,-0.812,-0.212,-0.284,0.0197,-0.429,-0.586,-0.193,-0.0934,-0.22899999999999998
2020-06-26,-0.5539999999999999,-0.6779999999999999,-0.35700000000000004,-0.41600000000000004,-0.0255,-0.23600000000000002,-0.669,-0.33399999999999996,-0.46799999999999997,-0.434
2020-06-26,-0.326,-0.584,-0.10099999999999999,-0.10800000000000001,0.0579,-0.32299999999999995,-0.512,-0.138,-0.0619,-0.107
2020-06-26,-0.31,-0.466,-0.0978,-0.0798,0.08199999999999999,-0.28300000000000003,-0.525,-0.14300000000000002,-0.0329,-0.0958
2020-06-26,-0.263,-0.622,-0.0562,0.00436,0.099,0.0877,-0.503,-0.0779,-0.00809,-0.0351
2020-06-26,-0.285,-0.511,-0.0665,0.0125,0.0843,-0.434,-0.433,-0.055,-0.0464,-0.0776
2020-06-26,-0.424,-0.59,-0.127,-0.0818,0.0544,-0.436,-0.525,-0.235,-0.0666,-0.0875
2020-06-26,-0.325,-0.7090000000000001,-0.0358,-0.0635,0.073,-0.504,-0.48100000000000004,0.0054,0.00445,-0.0887
2020-06-26,-0.478,-0.6659999999999999,-0.165,-0.198,-0.12,-0.326,-0.526,-0.228,-0.185,-0.156
2020-06-26,-0.335,-0.491,-0.0857,0.0595,0.0497,-0.239,-0.552,-0.102,-0.106,-0.07
2020-06-26,-0.237,-0.574,-0.0144,0.0669,0.0723,-0.214,-0.423,0.0049700000000000005,-0.00824,-0.0204
2020-06-26,-0.259,-0.527,-0.0886,0.006670000000000001,0.0428,-0.0705,-0.44,-0.0733,-0.0743,-0.0933
2020-06-26,-0.22699999999999998,-0.40700000000000003,0.0214,0.27399999999999997,0.0335,-0.0585,-0.4,-0.0218,0.0862,0.00232
2020-06-26,-0.441,-0.644,-0.16899999999999998,-0.136,0.0644,-0.373,-0.618,-0.22399999999999998,0.0362,-0.12
2020-06-26,-0.41100000000000003,-0.43700000000000006,-0.0505,0.00854,0.14400000000000002,-0.166,-0.5589999999999999,-0.0428,-0.0955,-0.0648
2020-06-26,-0.195,-0.392,0.0455,0.18600000000000003,0.125,-0.299,-0.428,-0.0326,0.0833,0.0355
2020-06-26,-0.525,-0.42100000000000004,-0.11199999999999999,-0.124,0.12300000000000001,-0.32,-0.532,-0.141,-0.073,-0.0889
2020-06-26,-0.303,-0.627,-0.131,0.0038200000000000005,-0.0043100000000000005,-0.0348,-0.51,-0.11599999999999999,-0.122,-0.14400000000000002
2020-06-26,-0.34299999999999997,-0.7,-0.0101,-0.00621,0.18,-0.183,-0.45799999999999996,-0.158,0.0195,0.0436
2020-06-26,-0.434,-0.562,-0.18,-0.00924,0.0422,-0.575,-0.5539999999999999,-0.552,-0.161,-0.158
2020-06-26,-0.37,-0.59,-0.114,-0.0195,0.0699,-0.21600000000000003,-0.5720000000000001,-0.159,-0.0841,-0.0969
2020-06-26,-0.376,-0.613,-0.142,-0.10300000000000001,0.157,-0.267,-0.49,-0.146,-0.142,-0.146
2020-06-26,-0.363,-0.536,-0.0629,-0.00748,0.0469,-0.442,-0.46399999999999997,-0.10400000000000001,-0.41600000000000004,-0.00583
2020-06-26,-0.365,-0.387,-0.0325,-0.0473,0.171,-0.121,-0.526,-0.0564,-0.0205,0.0059
2020-06-26,-0.5529999999999999,-0.6679999999999999,-0.165,-0.157,0.099,-0.213,-0.5760000000000001,-0.151,-0.217,-0.153
2020-06-26,-0.47200000000000003,-0.594,-0.138,-0.209,0.0922,-0.316,-0.5379999999999999,-0.182,-0.1,-0.0962
2020-06-26,-0.436,-0.584,-0.128,-0.125,0.0953,-0.187,-0.5479999999999999,-0.16399999999999998,-0.109,-0.134
2020-06-26,-0.23600000000000002,-0.5720000000000001,-0.0492,-0.0201,0.0932,-0.294,-0.465,-0.0875,0.0196,-0.0465
2020-06-26,-0.278,-0.626,-0.03,0.0863,0.11800000000000001,-0.20600000000000002,-0.514,-0.18899999999999997,0.0303,-0.0283
2020-06-26,-0.218,-0.40700000000000003,-0.0132,0.0453,0.066,-0.34299999999999997,-0.428,-0.006690000000000001,-0.0134,-0.0249
2020-06-26,-0.498,-0.622,-0.161,-0.161,0.12,-0.284,-0.552,-0.192,-0.105,-0.165
2020-06-26,-0.336,-0.43700000000000006,-0.0519,8.53e-05,0.109,-0.20800000000000002,-0.462,-0.135,0.11900000000000001,-0.0384
2020-06-26,-0.551,-0.768,-0.242,-0.267,0.0739,-0.425,-0.51,-0.18,-0.26899999999999996,-0.243
2020-06-26,-0.292,-0.536,-0.0417,-0.0137,0.105,-0.191,-0.46799999999999997,-0.115,0.0012,-0.0404
2020-06-26,-0.436,-0.5660000000000001,-0.106,-0.00589,0.0785,-0.315,-0.457,-0.1,-0.151,-0.11599999999999999
2020-06-26,-0.249,-0.5479999999999999,-0.0028899999999999998,0.0285,0.154,-0.24100000000000002,-0.46799999999999997,-0.151,0.0588,-0.0571
2020-06-26,-0.37799999999999995,-0.624,-0.159,-0.18899999999999997,0.00725,-0.23399999999999999,-0.5479999999999999,-0.182,-0.102,-0.17300000000000001
2020-06-26,-0.41,-0.562,-0.122,-0.242,0.201,-0.207,-0.506,-0.128,-0.147,-0.12300000000000001
2020-06-26,-0.47700000000000004,-0.777,-0.0325,0.171,0.0471,-0.674,-0.446,-0.00215,-0.285,-0.0435
2020-06-26,-0.402,-0.632,-0.11,-0.13699999999999998,0.0843,-0.21,-0.55,-0.171,0.0212,-0.0957
2020-06-26,-0.51,-0.6729999999999999,-0.162,-0.32799999999999996,0.0865,-0.134,-0.514,-0.22,-0.17,-0.109
2020-06-26,-0.23600000000000002,-0.563,0.0157,0.22399999999999998,0.10099999999999999,-0.00701,-0.39,-0.032,-0.00020099999999999998,0.0146
2020-06-26,-0.478,-0.525,-0.10400000000000001,-0.0825,0.0781,-0.512,-0.526,-0.179,-0.161,-0.0811
2020-06-26,-0.32799999999999996,-0.703,-0.0644,-0.198,0.0928,-0.14800000000000002,-0.456,0.00811,-0.0295,-0.0795
2020-06-27,-0.29,-0.494,-0.0823,-0.0355,-0.00121,-0.231,-0.478,-0.157,-0.0535,-0.0914
2020-06-27,-0.311,-0.622,-0.16,-0.11699999999999999,-0.0187,-0.322,-0.608,-0.175,-0.0969,-0.129
2020-06-27,-0.43700000000000006,-0.5920000000000001,-0.111,-0.171,0.0245,-0.309,-0.52,-0.121,-0.134,-0.0969
2020-06-27,-0.267,-0.473,-0.00392,0.073,0.0698,-0.11900000000000001,-0.53,-0.14300000000000002,-0.00112,0.00409
2020-06-27,-0.514,-0.623,-0.198,-0.309,0.111,-0.231,-0.569,-0.204,-0.198,-0.188
2020-06-27,-0.475,-0.503,-0.159,-0.174,0.0261,-0.24,-0.5660000000000001,-0.159,-0.11800000000000001,-0.163
2020-06-27,-0.575,-0.612,-0.213,-0.225,0.0743,-0.3,-0.644,-0.22,-0.13699999999999998,-0.21100000000000002
2020-06-27,-0.601,-0.738,-0.21100000000000002,-0.284,0.0202,-0.465,-0.593,-0.2,-0.147,-0.223
2020-06-27,-0.546,-0.677,-0.36200000000000004,-0.42700000000000005,-0.0138,-0.33299999999999996,-0.67,-0.35100000000000003,-0.40299999999999997,-0.425
2020-06-27,-0.336,-0.578,-0.113,-0.138,0.0356,-0.27,-0.513,-0.15,-0.0733,-0.12
2020-06-27,-0.32,-0.449,-0.106,-0.0917,0.0685,-0.239,-0.537,-0.14400000000000002,-0.0578,-0.10300000000000001
2020-06-27,-0.257,-0.513,-0.0251,0.0673,0.122,0.0193,-0.465,-0.0435,0.0211,-0.00855
2020-06-27,-0.305,-0.479,-0.0809,0.000798,0.0437,-0.34700000000000003,-0.436,-0.0788,-0.0754,-0.0892
2020-06-27,-0.41,-0.597,-0.129,-0.081,0.0304,-0.35600000000000004,-0.54,-0.225,-0.078,-0.0923
2020-06-27,-0.312,-0.695,-0.0574,-0.008159999999999999,0.04,-0.469,-0.475,-0.0221,0.0032,-0.11199999999999999
2020-06-27,-0.484,-0.638,-0.182,-0.195,-0.155,-0.34700000000000003,-0.539,-0.239,-0.18600000000000003,-0.177
2020-06-27,-0.332,-0.5870000000000001,-0.0806,0.0351,0.0208,-0.18600000000000003,-0.545,-0.0981,-0.0736,-0.0762
2020-06-27,-0.21899999999999997,-0.528,-0.0326,0.0555,0.051,-0.23399999999999999,-0.44799999999999995,-0.0165,-0.0288,-0.034
2020-06-27,-0.252,-0.49200000000000005,-0.1,-0.006959999999999999,0.0167,-0.0777,-0.436,-0.0727,-0.0969,-0.102
2020-06-27,-0.223,-0.48100000000000004,0.0034799999999999996,0.231,0.00569,-0.105,-0.41,-0.0611,0.0737,-0.0172
2020-06-27,-0.43200000000000005,-0.638,-0.166,-0.134,0.0518,-0.318,-0.595,-0.21600000000000003,-0.00491,-0.115
2020-06-27,-0.381,-0.426,-0.0437,0.0206,0.14,-0.0996,-0.5479999999999999,-0.0305,-0.138,-0.0706
2020-06-27,-0.203,-0.36700000000000005,0.0408,0.182,0.124,-0.262,-0.434,-0.0366,0.0816,0.0287
2020-06-27,-0.528,-0.41200000000000003,-0.122,-0.124,0.0801,-0.311,-0.536,-0.153,-0.0697,-0.0981
2020-06-27,-0.304,-0.624,-0.129,0.0109,0.00993,-0.034,-0.514,-0.14,-0.128,-0.126
2020-06-27,-0.332,-0.653,-0.0228,-0.00611,0.154,-0.121,-0.46399999999999997,-0.16399999999999998,0.0168,0.03
2020-06-27,-0.47200000000000003,-0.598,-0.157,-0.0221,0.0356,-0.39799999999999996,-0.557,-0.622,-0.159,-0.138
2020-06-27,-0.385,-0.531,-0.12300000000000001,-0.0271,0.0225,-0.18,-0.5429999999999999,-0.174,-0.0873,-0.10400000000000001
2020-06-27,-0.39,-0.58,-0.153,-0.129,0.132,-0.256,-0.496,-0.14400000000000002,-0.163,-0.159
2020-06-27,-0.364,-0.508,-0.0858,-0.0487,0.0159,-0.385,-0.47600000000000003,-0.136,-0.386,-0.027999999999999997
2020-06-27,-0.365,-0.434,-0.0437,-0.0389,0.132,-0.136,-0.522,-0.0686,-0.0157,-0.0055899999999999995
2020-06-27,-0.541,-0.672,-0.159,-0.16,0.0833,-0.21100000000000002,-0.578,-0.196,-0.19699999999999998,-0.15
2020-06-27,-0.479,-0.625,-0.153,-0.212,0.0519,-0.304,-0.545,-0.192,-0.114,-0.11599999999999999
2020-06-27,-0.43700000000000006,-0.539,-0.13699999999999998,-0.127,0.0626,-0.188,-0.534,-0.17,-0.128,-0.142
2020-06-27,-0.23600000000000002,-0.586,-0.0565,-0.0030800000000000003,0.0639,-0.278,-0.46,-0.0903,0.0247,-0.0586
2020-06-27,-0.27,-0.6459999999999999,-0.0374,0.0945,0.10400000000000001,-0.18899999999999997,-0.524,-0.218,0.0338,-0.0333
2020-06-27,-0.21,-0.483,-0.0289,0.0214,0.0358,-0.218,-0.428,-0.0306,-0.0369,-0.0366
2020-06-27,-0.493,-0.595,-0.155,-0.145,0.0885,-0.29600000000000004,-0.561,-0.17600000000000002,-0.113,-0.159
2020-06-27,-0.335,-0.465,-0.0513,0.0035700000000000003,0.0925,-0.191,-0.45799999999999996,-0.129,0.11699999999999999,-0.0446
2020-06-27,-0.48,-0.7240000000000001,-0.212,-0.21100000000000002,-0.0288,-0.42100000000000004,-0.408,-0.204,-0.23600000000000002,-0.185
2020-06-27,-0.3,-0.527,-0.0614,-0.0373,0.0561,-0.201,-0.486,-0.129,-0.0104,-0.0637
2020-06-27,-0.434,-0.524,-0.11900000000000001,-0.00987,0.051,-0.306,-0.45299999999999996,-0.121,-0.188,-0.124
2020-06-27,-0.249,-0.555,-0.0256,0.00451,0.12,-0.23199999999999998,-0.478,-0.158,0.0338,-0.0769
2020-06-27,-0.395,-0.633,-0.17,-0.19699999999999998,-0.0036799999999999997,-0.24,-0.5479999999999999,-0.185,-0.11599999999999999,-0.188
2020-06-27,-0.402,-0.535,-0.129,-0.24600000000000002,0.147,-0.215,-0.495,-0.136,-0.142,-0.13
